OTU	NSF14.NOVI.1M22	NSF6.NOVI.1M20	NSF6.NOVI.1M16	NSF22.NOVI.PM24	NSF14.NOVI.PM25	NSF22.NOVI.PM22	NSF22.NOVI.1M19	NSF14.NOVI.1M19	NSF14.NOVI.1M17	NSF14.NOVI.3M7	NSF14.NOVI.3M13	NSF14.NOVI.3M9	NSF14.NOVI.3M11	NSF14.NOVI.3M15	NSF22.NOVI.PM18	NSF14.NOVI.3M8	NSF14.NOVI.3M12	NSF14.NOVI.3M14	NSF14.NOVI.3M10	NSF14.NOVI.3M6	NSF6.NOVI.5M3	NSF6.NOVI.3M1	NSF22.NOVI.3M2	NSF22.NOVI.5M3	NSF22.NOVI.6M1	NSF6.NOVI.4M1	NSF6.NOVI.4M4	NSF22.NOVI.4M1	NSF14.NOVI.4M1	NSF14.NOVI.5M4
17cebc3125bb98e1f569067366397a35	0	0	0	3400.304	0	1394.936	0	0	0	0	0	0	0	0	118.408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17e4e3f900623f56f1e672f751f12e91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18015704de6c02522df0c65e32d2dfc7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8611111111111	0	0	0	0
1820afe9ac04807751151ce292c7c3c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11084337349398	0	0	0	0	0	0	0	0	0	638.677108433735
189f8a3d4b15211b2dd9d996e24d84eb	0	25.4368932038835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18a7fb639dbd93a5303920f15a9519d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18c4be275f5245144c02f208fb5250e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18f18f6e7249a2943be08be8926f4377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195b80b9bc156cb64e934d453b3b2a02	109.322344322344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199bab12cc2789dbd4184be8772622c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19b99cb4e1d8ea151c5e8ca004010339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19d0dd4a2a75b1a1e1e3180a6d808008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a064227b9fe7c9d6f887196531fa2c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a4fefa85b6a85a92dd14b20d4dcf904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a61186eb66e6d2b5f2b5448bb7ff2a0	0	0	0	0	0	0	225.010989010989	0	0	0	0	0	85.3626373626374	0	0	0	153.699633699634	0	0	13.8498168498169	0	0	64.7765567765568	0	243.897435897436	0	0	161.10989010989	0	0
1a683bb3f428c571ce4dfdd925da262f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a6ff3f5707cff92e36b7858631b5cbe	265.946534653465	0	0	0	0	0	0	183.768316831683	332.439603960396	158.126732673267	6.3009900990099	0	134191.607920792	13.5465346534653	0	0	0	0	662.380198019802	0	0	5.1009900990099	0	0	0	805.065346534653	0	0	0	3656.02376237624
1b26c85ef433e1c6a04e6d1c12a8f13d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b43386495b2a26507deb30c8ef54f17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b99b44c0623bb198024bb4a502480db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b9ba8f1b74e09513badcb0f44eb763d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1bc1c60c15982de9c2f315c752755b5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1bc2f924bf895800a78d83ef202825d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7966804979253	81.2157676348548	0	0	0
1c17a3bf45bc0fa16b1ba7b39bd6a421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c2299ea4cf024d1f0d4e16f14b83ec2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c53d9ecec60fbbb8f747b2045fadaec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1cc26aa1f35ba2be847b6dd84b6fdfc7	0	0	0	610.686206896552	0	707.368965517241	5149.91724137931	0	0	0	0	0	0	0	1837.36551724138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d24f5c8863da1ebba9f3430eeace11f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d2db694077109be8f1b34ab0d13d452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d6726c8679267b4460de29f501d8fc4	0	0	0	0	0	0	0	58.4052863436123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d7498f1e0ef513e1ef5c755d5127b39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d75d8d522bd70f988f422f0a6cd7e21	0	0	0	0	0	128.21	0	0	0	199.635	0	10.98	43.695	0	0	0	0	0	76.0225	0	14.4025	13.375	39.9325	6.165	34.145	26.7475	97.8625	27.0675	23.5775	0
1d77931e6158aa6913c3b2bc329312ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d79d3ce580de006844df0ffcaccba4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d8a0386063ef3da7557bc76095e34ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d8e1558439858e9f014696bb95f1a9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ddda75556ff863d26a19ce7aa8639ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e029088b77a9db4ba324d6fc39b67cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e0f3691db6b6c5758dbeb52ac2e3466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e33b4da55f8628bed2714dc22cdfb27	0	0	0	0	0	0	0	0	0	0	0	0	31.3225806451613	0	0	0	0	0	0	0	5.80913978494624	0	0	1.89516129032258	64.252688172043	0	0	0	12.6774193548387	0
1e478cc9dd6f5cb5d2f1cbebe9ef2ae3	0	0	0	0	0	0	0	0	0	0	4.242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e9533ae7a1527790ff733883bf6945e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1eaacda2c1e4d8e5d96c1f0aa076b557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1eb2dc0b8453cf4b407dadbefa82df10	0	0	0	0	0	0	883.03	0	0	0	0	0	0	0	177.61	0	0	0	0	0	0	0	1163.73	66.94	15809.33	0	0	0	0	0
1ee6ee736014b215eff309e5e11cdddf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f0b50f8d81f2dd093a91fecba21bd21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f0d6bed1fd6914baa6fdcd62e240969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f119540d655f865beab28cc7bf9709b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1033333333333
1f1e1cd433effa8792de85b69c153672	0	0	0	0	11.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f2fd1b6d4bd2adef91065af76efebae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f43d3efe3db5cd72e071c44a2e5a25d	0	0	46.5666666666667	0	0	0	0	0	0	0	0	0	323.661111111111	0	0	0	116.555555555556	0	0	0	12.0055555555556	0	0	0	0	0	0	0	0	0
1f491a6081ff2ba92d560da39542cb36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f75fe4ce821ac953fb66e3379980b55	99.4866666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1fa7c745a99c5fba629ad52a6953d8f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1fb2d3a83e36dec237af58e2d7185a30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1fe1ff1f5ae00727719b43da36045bfa	0	0	0	0	0	165.878706199461	0	0	0	0	0	0	0	0	0	299.129380053908	0	0	54.644204851752	0	3.88140161725067	0	0	1.90026954177898	0	9.61185983827493	0	2.73584905660377	0	0
1fe9699a5a5026ba00872db97e3ab997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1febf717cf0f9f51ba0089373a4de9df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20513b3da927d41afebad812ebe137b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20842eed10c1585f54bdfd065e2fa318	29.2035225048924	0	0	0	0	0	0	51.8884540117417	0	0	18.6810176125245	0	0	13.3874755381605	0	434.350293542074	30.7925636007828	234.659491193738	932.313111545988	110.99217221135	0	0	7.81409001956947	0	0	0	0	0	0	8.12720156555773
20a0554decfe229fca784b250cc9c70b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20a3ff21372fc364abe408e88d148204	0	0	0	0	0	112.714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20bbc12b95e48985ce49d2690c2ed1b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20cf675b37fc26b8894621c706bb1e5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20f55940097e9801e25a6996885c1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2101335121498a4aef12d4960205b761	0	10.5645161290323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21043b06628dd0370699dd2cf7a0ac9d	29.846	0	0	0	0	0	0	0	10.174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217ac2d08156061400d24f83051e2b44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21da49701ccfc32c01a63b430e78d5f2	0	0	0	238.037634408602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2207479b72b90b6f8c7db14ca0f1cec2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.921450151057	0	0	0	0	0	0	0	0	0	0	0	0	4.08761329305136	0	0
221ac7ce885ab93a52834afd4e282b0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2220cacc2b65286111ec93cd2b03233f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.8496240601504	0	0	0	0
2292bff9d51f62a58a73e17783d373ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.6600361663653	0	0	0	0	0	0	0	0	0	0	0
22ba713a71baf2f0ef5f66a107221ded	49493.3033333333	0	0	0	0	0	0	7866.16666666667	4883.84666666667	0	24.75	36.6033333333333	368.973333333333	0	0	0	0	0	0	0	0	0	0	34.06	1843.85333333333	0	0	0	0	0
231962858d6941a44e4a1db22354ab8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.34	0	0	0	0	0	89.155	0	0	0	0
2359ec9a93a929e0a79a1d2f75548b0a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23742b2d839a54b7e4d54385fb2c1d67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23a52b37a1dacf58f5089e664345eb4a	0	0	0	0	23.62	0	0	0	0	0	21.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23a8368fea50473fcf66e36915878abf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05607476635514
23cacbcc50bdd21addacb96c4f4bd271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24246e493bceed6c2f4bd5b52a8b9c24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243c1b130a6c6d340907c792e4220612	0	0	0	101.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243deed7d35ef847b08e827f8748b499	0	0	0	0	34.2367149758454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2476d04dcac08f92264ce5604e1b1624	0	52.8245967741935	0	0	0	0	0	0	0	0	2.13911290322581	0	0	0	0	0	0	0	0	0	0	1.19758064516129	0	0	0	1596.20564516129	0	0	0	0
24a309945e4d4da8f60d5d3b89d683ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24a7abc022f435e2906dec842cb671a0	0	0	0	0	0	0	0	0	0	241.495967741935	0	0	46.9838709677419	0	0	0	0	0	449.598790322581	0	0	0	0	0	0	0	0	0	0	0
24b698a5e8d62fea70aa94fb430a3e66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250aa99166eb0e33449147af361bf81a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2519803e238a66a773b7191251de865d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25480063a4314cfa376389e104efe30d	0	0	0	0	0	0	0	0	176.292079207921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255d2b21cbbd59f050ea886183381886	0	103.767326732673	0	0	23.3910891089109	0	0	0	0	0	10.5	0	0	0	0	549.391089108911	0	0	0	0	0	0	0	19.1881188118812	0	0	0	43.549504950495	0	0
256124514e53cbadcb1aeebf5fcf2e89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.233333333333	0	63.02	0	0	0	0	0	0	0	0	0	0
258ae21ca79e2644f37d4c3119801fed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25969d0b2ca53772fd3701c91c2579ea	0	0	0	530.632958801498	0	960.38202247191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259978c957362c36d891fd73af4a1a98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28354430379747	0	0
25a91349605ad70faa29cdbe0f0552e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25b37e2316a88fd3520e6739f706f471	0	0	0	129.74358974359	0	0	28.1282051282051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25d1bbf576474c9ff7321a9f5fd507d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25d8542706482faf22dea5ffb8205b00	54.6630036630037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2604c985e0937519d673c424bc8d32fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260dc91ce2fd6949337fcdc3f00364d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2635d7a78931f45c70910fa49d8ddfe9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.02784810126582	0	0	0	0
263aba6af97334b3dc7144d69ca53d95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263dd6480a6ea4db6a99efa02bcdb0db	47.8290598290598	0	0	0	0	0	0	0	54.3525641025641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265ad91f5c79dfdc85429ecc344c8cd0	0	0	0	0	0	0	0	28.3290598290598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26ce4deec59a11fdd02ec493e844d0ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.27
26e6e178b66b47c75cc1d711b6d28237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26f73284634c881eb399523a59db3969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2702d2615664b4d5cf93237d413cc9c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2747fc4ba9e98a5dc49dc12f5843a65c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6745027124774	0	0	0	0	0	0	0	0	0	0
277a44a61efabb07934b85a1731504c1	0	48.9766355140187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2787b20896064a0794c37a1d3d780dbd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27962268d245c6b0a90b078790d688e6	0	0	4.22398589065256	0	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.698412698412698	0	0	0	0	0	0	0	0
27f761b6fc5fe6d79f8af1d9c8cca207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.82	0	0	0	0	0	0	0
281d04bed38e6987f7d87dddafd715e3	0	0	0	0	0	0	94.5046153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43076923076923	0	42.1261538461538	7.58769230769231	31.52	0	0	111.387692307692	0	0
282edcb3e1d3fadc99ceb07e496b0d61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71927162367223
2878e99ba03722468ba455e69dc8bb75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287f490652bb268ac6e840412bea2931	0	79.4	0	0	0	186.490909090909	3001.61212121212	0	0	0	0	119.787878787879	0	0	269.109090909091	0	0	0	0	0	0	0	0	0	0	0	0	10.2545454545455	0	0
28b1ed15260203ab2ae3eed5cf5d6f84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28dbc5b9f41a5772d2dfa9feaf492a5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29085fbb82e18ff1c789e9f237dce1db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291f1107175231733f1817a188e2e8df	0	0	0	0	0	0	0	0	0	19600.6121212121	0	239.575757575758	670.860606060606	995.090909090909	0	1008.87878787879	63.5757575757576	242.242424242424	0	114.581818181818	0	0	0	38.4363636363636	0	0	0	22.5575757575758	0	0
292f5a194f75b9052a5cbf41c2df5e43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292fa27fabda7f6f2bf4e38b700375eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294c741af57b629b819cf9aabcdca045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298f0d91c74ec7c6dde83b0ee1b4781a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29e9ebb97a63958f4a6ac6a8c0517d49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a071e643cea456d2e6fecb2a55158e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a4d8ce6380431260e036b933eafe9d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a70e5759a7022602e23df0948848289	0	27.1034482758621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a84b1a0f0f7a495aff9fb79a66e7c69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a8a33b0d61c5980057dccca7c6beab3	0	85.0714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ad4208a86982158bc095f10dc985cb4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6918767507003	0	0	0	0	0	0	0	0	0	0	0	0	0
2b534849c8ad914a3dd82e93617e5042	37.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b738efa3710b37f8d6d9a72ca8447e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c182de3e8dad88c263502a4be17d2f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c336693c23fd6d79bfce4ffcea05806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c678a5c8bd2ee8f614d8996ff73ad12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85845588235294
2c769814018b8bf827b818a4e90a2ec9	0	0	0	0	0	55.1451612903226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c9b8544b90a4355e180523a10e0699d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2cb30635c02dd2be2a9b97ea1908d044	0	0	0	0	37.0588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ce7b8f869585372d68555bf1d0b0e20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d2446e678eb280c22aef477ee1cab81	0	0	0	0	5.51869158878505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d354ba3441ad8b5464ecc98d7846d63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d4133f0aeb6235934ebab649c5273d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d47f74ecc2acaf586bfc1c17ffce3a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7250470809793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d6b2f3e968a2270bc9cdb6a46ed66df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d73e32222c747af9ee3ba959aed85ea	0	0	0	0	5.97974683544304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2da16928fca9647afc25d0e11836551d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e1f22e0ab1c9ca2f846cdc80b5b2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e1f9bbebb3fad58eede2fd8bc5c3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e2cd60905283d71907f408f57d94912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1219.52380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e48ce688189335be252d94ea0221817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e6394dcaad1e1573188ad420db2b636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
