OTU	NSF22.NOVI.PM3	NSF22.NOVI.PM2	NSF22.NOVI.PM1	NSF22.NOVI.1M1	NSF22.NOVI.1M3	NSF22.NOVI.1M2	NSF22.NOVI.PM4	NSF22.NOVI.PM5	NSF22.NOVI.1M5	NSF22.NOVI.1M4	NSF22.NOVI.4M3	NSF22.NOVI.3M4	NSF22.NOVI.7M5	NSF22.NOVI.7M1	NSF22.NOVI.6M4	NSF22.NOVI.6M2	NSF22.NOVI.3M2	NSF22.NOVI.4M5	NSF22.NOVI.2M2	NSF22.NOVI.7M2	NSF22.NOVI.5M3	NSF22.NOVI.7M4	NSF22.NOVI.3M5	NSF22.NOVI.3M1	NSF22.NOVI.2M4	NSF22.NOVI.6M1	NSF22.NOVI.7M3	NSF22.NOVI.2M3	NSF22.NOVI.2M5	NSF22.NOVI.5M2	NSF22.NOVI.2M1	NSF22.NOVI.4M1	NSF22.NOVI.4M2	NSF22.NOVI.6M5	NSF22.NOVI.6M3	NSF22.NOVI.3M3	NSF22.NOVI.5M1	NSF22.NOVI.5M5
cb9bca6a0d3b61cdd1f4f3cfd89f79c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb9e6949f766b76dddfd842ce2771572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cbf5c199f036ef657e6d15b561dd7e2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc31138865007c1e18e49ec388fb7885	0	0	0	0	0	7.84084084084084	0	0	38.3043043043043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc3f5125fbdda78c6f05954b1220aa7d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc3ffad065821967b09f37ee29056605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cca462f469f1984c7854f477e232a154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cca4af7c1be410f8a9d223f67eb67492	0	0	0	0	0	0	0	0	0	0	2.21980198019802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.669306930693069	1.25346534653465	0	0	0	0	0
ccce02ec9baf42a9be0787ac74b93aad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd1f6574d604920e7ee63f63da393bf9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd5831b60ae57bd7174472e330750d3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd611c2e479dfd7f23747f6bb4107de6	511.864468864469	12032.2087912088	3644.48351648352	1751.62271062271	405.413919413919	702.952380952381	1221.69597069597	1355.5641025641	385.461538461538	974.688644688645	8.21245421245421	77.5384615384615	1444.1978021978	0	5.53113553113553	603.974358974359	865.091575091575	47.5347985347985	656.842490842491	26.3479853479854	16.7765567765568	11.1318681318681	1127.36996336996	24.9194139194139	259.747252747253	81.3003663003663	0	110.509157509158	3015.44322344322	163.659340659341	958.842490842491	0	141.417582417582	1791.27106227106	47.7252747252747	0	5.81318681318681	606.095238095238
cd67c61e3ed48ee91a6d1761b98891de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdab2dc0d51f03600aa1d487eeff7016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdcc07e7c9d520cd3e768222d960c9f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdd6f51779eed63969cf6933e1ad12eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce0944243c4eccb6a861497a579f64d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce0f8b440d795470e1207b9d6baaa3b8	41.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce1d76b9db58049697ef57f2edde9565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce21e2cef6eb44c20992ff7ef5ab0fad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce2f912f8d1ca391bbaf7a6e9d7c9930	106.774744027304	0	1620.6803185438	0	0	0	108.409556313993	0	54.4163822525597	4.80546075085324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce3bad47f7f3fbfc9d0adc8cb3992bd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce60f95da6367a9519df5b8b2a3b3f2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce71bceba17802631e9f64f8633dfd0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce93a8328cab699accb4611adb91330d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce9b4fa62c3d6bb98137b82060435a42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cea4a91bf7959071ffffe477655fb2c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cea5ab663826e9d9503123eaa0d9bdde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cea97d3e8eb9e0230882b077c0603049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53968253968254	0	0	0	0	0	1.78659611992945	13.0017636684303	0	0	3.01058201058201	0	0	12.1499118165785	0	0	0	0	0	0	0	1.86596119929453	0
ceb60e44e88b3cd134c41a42960d5b8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.1	0	0	12.66	0	0	0	15.87	0
ceba7af727b1a8620a85e9002f5ebaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ceeaa05c3682b56bfff922311a6f6923	0	0	0	33.0620689655172	0	0	0	0	0	24.2724137931034	108.227586206897	690.124137931035	15354.7724137931	165.734482758621	398.265517241379	7207.28275862069	133.762068965517	428.655172413793	166.034482758621	1889.44827586207	702.227586206897	66.3758620689655	6202.46206896552	239.268965517241	1589.37931034483	153.065517241379	749.813793103448	305.786206896552	106.896551724138	147.141379310345	174.541379310345	86.3310344827586	1460.0275862069	73894.6275862069	635.4	218.420689655172	2429.2	2303.99310344828
cf0a0ada22635a44e85a570b4676500b	12.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf2d72597e87d44ef5616e5a9c4543c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05	0	0	0	0	0	0	0	0	10.04	0	0	0	0	0	0	0	0
cf4f9b4576e9fccbe57138256a97e50e	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2133333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf5839ffd17c9f5350d9fa6c31492095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf7f97d03cbd1b4871e228aa33a46442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cfb4959d278a4b82d4ceb4bd7d420f61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d00e0cf1dbef0a64a8f351250930514b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d06e3ba10aeb6743e8742b3e2c1d9869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d088d352063d1014c76cc39ffbe54824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d09de3455a7d4a5c9891e3c845c231ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8606403013183	0	0	0	0	0	0	0	0	0	0	0	0
d0aa3bf9a9e0a77d60f3a77265e490b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0aa73aec7cd414e25e1cb096d168444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0afd273184cf2da889250bdf06104c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0c3f135c0068701de6e5449a754f3f2	25.2787878787879	1304.50303030303	274.090909090909	0	0	0	288.763636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0e3a05e5a8ee334ffcbf09b38a6f94d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d10e72dc7c4e3752daa52e4f49cd971f	0	0	0	0	0	0	0	4857.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1185a73a382eef7e3df1d327b25fc8d	0	0	0	0	0	0	0	0	0	0	27.859649122807	0	0	0	0	0	5.00292397660819	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1140350877193	4.94736842105263	9.25146198830409	0	0	0	0	0
d11caf4ec24a7428a737a1da3f247106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d11f39dcb4fe090ecbe26bd8d8d1ec12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86857142857143	0	0	0	0	0	0	0	0
d1215fe4ed044c2150a6c8d4245e6d18	492.216	580.22	6874.156	0	402.466	665.798	0	0	162.63	0	0	11.546	0	0	0	0	5.704	0	0	0	0	0	0	0	0	0	0	23.77	0	0	0	0	6.328	0	0	20.798	0	0
d1796a0440e64bbd46f16da0393dd84a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1a810e7bba4a60dc61764698d645dc8	0	0	0	0	0	0	0	216.163551401869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1e0d53ce1d8be457d515c4aa471220e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1ebc8fa50d7d7d18a2512aa2e561b8f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1ec5d39365af750df7af8c9616af630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d214b29d9999cd02e1aa26fdf9f347f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d24a575ffabe78c7b08b04a76c59ed4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d269867f594a0cb429db9faa9a13b329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d269a3ac98b34b35864d18ab29c23c5f	88.5791505791506	0	174.6138996139	0	0	0	643.864864864865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2982d16669dfb7a3814ffe245136dc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2a65326a52ae42290e00aed00d9794c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d35462670883f7b50feb71d20eb2ba1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d35c7775f1dd2898094882e48e30623a	0	51.9888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d365ee3ab244a7cde3fbd13e2b3c2f3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3341772151899	6.99493670886076	0	0	6.94430379746835	0	0	7.32151898734177	11.1341772151899	3.20506329113924	0	0	2.39240506329114	0	0
d3777db9a089108ed63ed1ae963dde00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3a040a740f43d968002053ea08295b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3d239f90954d394258db421a61bf22e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3e668d07f462538aa79f9c723b21aa8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3ec0765d9f8a963311ae0e9572903c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d42dba576ea77f07188dc520d89cbb25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d48e5673b20363bc551dcbc0f0ed3f81	0	0	0	0	0	0	0	0	87.7614678899082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.651376146789	0	25.1651376146789	0	0	19.8990825688073	0	0	0	0	0	0	0
d4b45bd5065b0b0ebbb7ec4577ab9800	354.56	374.335	791.43	0	50.31	548.305	595.575	10523.83	0	0	2.8	0	23.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.285	17.22	0	0	0	0	0	0	0	0	7.88
d4c785bd9468ccd2272082c1ea2fc36c	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47196261682243	56.4392523364486	0	0	0	0	0	0	7.89252336448598	0	0	0	0	0	0	0	28.1495327102804	0	0	38.4485981308411	0	0	0	0	0
d4cf7e96d2fa2959ff7f0c06d9147622	0	0	0	251.68	1358.325	1331.595	0	0	765.32	570.19	358.695	4695.495	4986.3	618.125	2823.27	3776.65	290.935	525.93	1656.2	281.16	251.915	943.87	3096.145	7017.025	1116.615	7059.565	404.225	1709.56	7715.495	793.17	1435.365	434.75	117.085	33707.275	1653.435	879.22	272.375	1788.585
d5435f59fd08e2211443d719d27ff188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.64595103578155	0	0	0	0	0	0	0	0	0	0	0	0
d5451f8112e0765c8574042d9fd0b500	1174.92	1996.45666666667	7160.58	1006.72333333333	2012.33	953.003333333333	39.7066666666667	848.073333333333	876.926666666667	258.11	69.1233333333333	4875.10333333333	123.69	212.236666666667	933.543333333333	2345.03	387.91	36.4266666666667	3121.45666666667	78.4633333333333	132.71	108.063333333333	694.176666666667	158.73	919.383333333333	5338.07	265.766666666667	636.896666666667	757.773333333333	3258.03	301.293333333333	188.336666666667	592.813333333333	6520.23333333333	266.783333333333	89.8133333333333	28.2066666666667	386.083333333333
d568eea5c38d75344c76e5345528ed08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2792207792208	0	0	0	0	0	0
d57604d239c3346fba32829ab5a17488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2527472527473	0	0	0	0	0	0	0	0	2.47985347985348	0	0	0	0	0	0
d583cabee4cc3c5880d9f81caddcebde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d58ad69f32e18b1626038c3eeb8a19a8	0	43.7289719626168	0	0	0	0	0	648.485981308411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d59ed2fe15e79b35aaf4470414cdc597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5e6f595845b2ff2c94414f583d372ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d63bb40c5e1a6bdae24acb81cb1a3844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d642df992b30e7aca58ce0611047bf89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d64fc8f33f96e24fc4f94f4742b4ae4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d682e4b61b3d006f5187fc90bc65bda1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6ccce895e724b04c4748e31aaa138c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d71f65105c9b4ab87857423427786864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7304cace55f7ff9dc6919c0241dc2d8	0	3106.984	0	0	0	313.316	0	0	0	0	0	0	0	0	0	0	11.408	0	29.888	0	0	0	0	0	0	0	0	54.852	0	0	0	0	10.128	0	0	0	0	0
d7480d6168032b229fec534783eeaa0e	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2775330396476	43.2334801762115	401.229074889868	0	0	0	31.6872246696035	0	22.3171806167401	0	0	0	0	9.82378854625551	0	0	145.960352422907	0	0	0	0	13.6651982378855	0	0	0
d76796e6cd0e8313606c81e71a31c3d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d785166c349fef9fe0dcacc803dcb94e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7c03eb9ff5c73e803ffedcb04ba908d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7c8893a24642d8d1f802009bcc9d177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7e7f5013311b0fb6a9b198e633467ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d812cca0fb0e15a61a7844f9911d5426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d83d302ca88b57642d3abbd773ee3f74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d861c7d7f5f66e9e6b56f9e1f3f2068c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d869359646d02b2c2bcc570002fca987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d86bd7b7ff6ec0f5308cf7904295e95e	0	0	0	0	0	0	0	0	40.8824786324786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d86f5ff8b67c47954d48c060cba39186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71487603305785	0	0	0	0	0	0	0	0	0	4.60743801652893	0	0	0	0	0	0	0	0	0	4.37190082644628	0
d874b773bbbb12b49ee4565d420a1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8763c025dc0e473658dbe2c26085ed8	0	0	0	0	0	0	0	0	0	28.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d88bb456e36e35dad8eab059469a122e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d899a66c4f76249be941c7e22aa3c155	231.740740740741	57.7674897119342	186.109053497942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8ac95afd67e36781ab7f29335338c9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31333333333333
d912285a05973ce6e17f9b65223171cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d93411438b29ff4ad6b898a77718412e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d934533e84537834e86d7623bd5390bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9536b3d0588ef5f73bd8c1f117bd2f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9658e3cb3bbe606e15e18c9582c5d4d	66.7832512315271	5071.04433497537	62768.7832512315	10074.89408867	0	1562.72413793103	117.354679802956	57310.5221674877	8647.539408867	86.692118226601	0	227.512315270936	1839.37438423645	1.2192118226601	13.0147783251232	7.73645320197044	0	38.6945812807882	184.029556650246	740.832512315271	0	12.4778325123153	118.022167487685	636.709359605911	30.6206896551724	0	0	0	6362.84236453202	24.7290640394089	764.071428571429	528.325123152709	38.9704433497537	860.339901477833	0	2.32758620689655	5.21182266009852	399.783251231527
d9773f3b516549827bbadc322fc937b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d995f874f6bfcbab7e12cd8fde31f2c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d995fd7c5877f1ad43faebb1a228dd61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9e47258109aaa747589959b7b215672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9f96367007631346837b7a5bac527f5	0	0	0	0	0	0	0	231.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.825	16.115	0	13.94	0	0	0	0	0	0	0	0	0	0	0
da10251157a4659a0d188762b5b4b2f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da75e0dfd86ee78dd021115974096d60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da9e37b1dd6df91ff97f0c130f3ec8bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
daa1fabc5970f996efa1568a9628b5e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dab5f5a6271df07b64ef98d14016e9d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
