KO	Temperature	TimeWeekCat	Dose	mean	sd	n	se	Level1	Level2	Level3	Gene	Product	EC	EC2	EC3	Full
K12372	T22	A	d5x10.5	0.00647726226013704	0.00658356645659859	10	0.000658356645659859	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	A	d5x10.5	0.00647726226013704	0.00658356645659859	10	0.000658356645659859	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	A	d5x10.6	0.00212972393075303	0.00156872547295931	10	0.000156872547295931	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	A	d5x10.6	0.00212972393075303	0.00156872547295931	10	0.000156872547295931	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	A	dControl	0.0042832310533493	0.00274793079455221	5	0.000549586158910443	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	A	dControl	0.0042832310533493	0.00274793079455221	5	0.000549586158910443	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	B	d5x10.3	0.00225482433087561	0.00282715028345395	10	0.000282715028345395	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	B	d5x10.3	0.00225482433087561	0.00282715028345395	10	0.000282715028345395	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	B	d5x10.4	0.00139430094920883	0.00213657268244617	9	0.000237396964716242	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	B	d5x10.4	0.00139430094920883	0.00213657268244617	9	0.000237396964716242	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	B	d5x10.5	0.00180341564863196	0.00310438796662692	10	0.000310438796662692	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	B	d5x10.5	0.00180341564863196	0.00310438796662692	10	0.000310438796662692	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	B	d5x10.6	0.00287826933695603	0.00311750577960563	10	0.000311750577960563	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	B	d5x10.6	0.00287826933695603	0.00311750577960563	10	0.000311750577960563	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	B	dControl	0.00116818078388568	0.000954656539346261	5	0.000190931307869252	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T22	B	dControl	0.00116818078388568	0.000954656539346261	5	0.000190931307869252	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	A	d5x10.3	0.00732150641822277	0.010877031384616	10	0.0010877031384616	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	A	d5x10.3	0.00732150641822277	0.010877031384616	10	0.0010877031384616	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	A	d5x10.4	0.00926333820504864	0.010524270361326	10	0.0010524270361326	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	A	d5x10.4	0.00926333820504864	0.010524270361326	10	0.0010524270361326	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	A	d5x10.5	0.00742603340402538	0.00762197759478636	10	0.000762197759478636	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	A	d5x10.5	0.00742603340402538	0.00762197759478636	10	0.000762197759478636	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	A	d5x10.6	0.00238794678239586	0.00341279604980704	10	0.000341279604980704	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	A	d5x10.6	0.00238794678239586	0.00341279604980704	10	0.000341279604980704	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	A	dControl	0.0087492441814566	0.0103841858248565	5	0.00207683716497131	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	A	dControl	0.0087492441814566	0.0103841858248565	5	0.00207683716497131	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	B	d5x10.3	0.00455857800168932	0.00471120809232642	10	0.000471120809232642	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	B	d5x10.3	0.00455857800168932	0.00471120809232642	10	0.000471120809232642	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	B	d5x10.4	0.00449253897932717	0.00462349895378447	10	0.000462349895378447	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	B	d5x10.4	0.00449253897932717	0.00462349895378447	10	0.000462349895378447	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	B	d5x10.5	0.00227230026143933	0.00419433256211994	8	0.000524291570264993	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	B	d5x10.5	0.00227230026143933	0.00419433256211994	8	0.000524291570264993	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	B	d5x10.6	0.00051471762033676	0.000381294137977134	8	4.76617672471418e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	B	d5x10.6	0.00051471762033676	0.000381294137977134	8	4.76617672471418e-05	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	B	dControl	0.0133519815350649	0.0166434015666232	5	0.00332868031332463	Protein families: signaling and cellular processes	Enzymes	Transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K12372	T6	B	dControl	0.0133519815350649	0.0166434015666232	5	0.00332868031332463	Environmental information processing	Membrane transport	ABC transporters	dppF	dipeptidetransportsystemATP-bindingprotein				 dppF; dipeptide transport system ATP-binding protein
K13069	T14	A	d5x10.3	5.9679239744532e-05	7.14374844924932e-05	8	8.92968556156165e-06	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T14	A	d5x10.4	0.00012254390815633	0.000213136485747195	10	2.13136485747195e-05	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T14	A	d5x10.5	7.47319268204255e-05	9.15440681090542e-05	9	1.01715631232282e-05	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T14	A	d5x10.6	0.000232443189654836	0.000266903715257688	9	2.96559683619654e-05	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T14	A	dControl	3.82881787607532e-05	5.97442147027917e-05	3	1.99147382342639e-05	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T14	B	d5x10.3	0.00715646300034181	0.0171314408817086	8	0.00214143011021357	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T14	B	d5x10.4	0.00262443213050148	0.00387266073440123	8	0.000484082591800153	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T14	B	d5x10.5	0.0151985536919239	0.0145197639705176	8	0.0018149704963147	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T14	B	d5x10.6	0.0220717472041897	0.0260472278373621	10	0.00260472278373621	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T14	B	dControl	0.00129297755959078	0.00102356333109356	4	0.000255890832773391	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T22	A	d5x10.3	0.00639159642053804	0.00725319577516336	10	0.000725319577516336	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T22	A	d5x10.4	0.00457458378440224	0.00429653404202532	10	0.000429653404202532	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T22	A	d5x10.5	0.018306783968199	0.0218979470826856	10	0.00218979470826856	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T22	A	d5x10.6	0.00451305621353031	0.0046841704783242	10	0.00046841704783242	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T22	A	dControl	0.00947224067806145	0.00827743982124262	5	0.00165548796424852	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T22	B	d5x10.3	0.00232668513540025	0.0048006796325074	10	0.00048006796325074	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T22	B	d5x10.4	0.00354038098728171	0.00653558182091405	9	0.000726175757879339	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T22	B	d5x10.5	0.00318867300082328	0.00432935370648759	10	0.000432935370648759	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T22	B	d5x10.6	0.00731540029517088	0.00714734873194485	10	0.000714734873194486	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T22	B	dControl	0.00149136227490287	0.00154736879012686	5	0.000309473758025371	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T6	A	d5x10.3	0.000140058657837639	0.000155203949012126	10	1.55203949012126e-05	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T6	A	d5x10.4	0.000140570978231276	0.000180118259247804	10	1.80118259247804e-05	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T6	A	d5x10.5	0.000332799806454615	0.000712904204350476	10	7.12904204350476e-05	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T6	A	d5x10.6	5.82943227364472e-05	7.97699106341342e-05	10	7.97699106341342e-06	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T6	A	dControl	0.00034708848092067	0.00072764586168844	5	0.000145529172337688	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T6	B	d5x10.3	0.000148896347648786	0.000227593439853664	10	2.27593439853664e-05	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T6	B	d5x10.4	0.000160102622665473	0.000288211982116915	10	2.88211982116915e-05	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T6	B	d5x10.5	0.000130463735879131	0.000123424026670381	8	1.54280033337977e-05	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T6	B	d5x10.6	0.000271634685415683	0.000702767294757184	8	8.7845911844648e-05	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13069	T6	B	dControl	0.000416804918364462	0.000584709834134372	5	0.000116941966826874	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	E2.7.7.65	diguanylatecyclase	2.7.7.65			 E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]
K13408	T14	A	d5x10.3	0.000804172270305001	0.00189018906743796	8	0.000236273633429745	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	d5x10.3	0.000804172270305001	0.00189018906743796	8	0.000236273633429745	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	d5x10.3	0.000804172270305001	0.00189018906743796	8	0.000236273633429745	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	d5x10.4	0.000248439334577413	0.000223385644183141	10	2.23385644183141e-05	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	d5x10.4	0.000248439334577413	0.000223385644183141	10	2.23385644183141e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	d5x10.4	0.000248439334577413	0.000223385644183141	10	2.23385644183141e-05	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	d5x10.5	0.000171545046477296	0.000140706450239951	9	1.56340500266612e-05	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	d5x10.5	0.000171545046477296	0.000140706450239951	9	1.56340500266612e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	d5x10.5	0.000171545046477296	0.000140706450239951	9	1.56340500266612e-05	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	d5x10.6	0.000470004183619385	0.000696899244356637	9	7.74332493729597e-05	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	d5x10.6	0.000470004183619385	0.000696899244356637	9	7.74332493729597e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	d5x10.6	0.000470004183619385	0.000696899244356637	9	7.74332493729597e-05	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	dControl	0.000264605874833934	0.000419915498595193	3	0.000139971832865064	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	dControl	0.000264605874833934	0.000419915498595193	3	0.000139971832865064	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	A	dControl	0.000264605874833934	0.000419915498595193	3	0.000139971832865064	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.3	0.001685658389	0.00166400925805712	8	0.000208001157257139	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.3	0.001685658389	0.00166400925805712	8	0.000208001157257139	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.3	0.001685658389	0.00166400925805712	8	0.000208001157257139	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.4	0.00144465498413108	0.00202903490360895	8	0.000253629362951118	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.4	0.00144465498413108	0.00202903490360895	8	0.000253629362951118	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.4	0.00144465498413108	0.00202903490360895	8	0.000253629362951118	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.5	0.00147405344924922	0.0019366891749075	8	0.000242086146863438	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.5	0.00147405344924922	0.0019366891749075	8	0.000242086146863438	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.5	0.00147405344924922	0.0019366891749075	8	0.000242086146863438	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.6	0.000765842435081328	0.00137448440321152	10	0.000137448440321152	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.6	0.000765842435081328	0.00137448440321152	10	0.000137448440321152	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	d5x10.6	0.000765842435081328	0.00137448440321152	10	0.000137448440321152	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	dControl	0.000388395354839363	0.000495654067145456	4	0.000123913516786364	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	dControl	0.000388395354839363	0.000495654067145456	4	0.000123913516786364	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T14	B	dControl	0.000388395354839363	0.000495654067145456	4	0.000123913516786364	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.3	0.00902037666177014	0.00898723132580252	10	0.000898723132580252	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.3	0.00902037666177014	0.00898723132580252	10	0.000898723132580252	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.3	0.00902037666177014	0.00898723132580252	10	0.000898723132580252	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.4	0.0056884342288755	0.00452207276167964	10	0.000452207276167964	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.4	0.0056884342288755	0.00452207276167964	10	0.000452207276167964	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.4	0.0056884342288755	0.00452207276167964	10	0.000452207276167964	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.5	0.0222164529345983	0.0375579050487536	10	0.00375579050487536	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.5	0.0222164529345983	0.0375579050487536	10	0.00375579050487536	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.5	0.0222164529345983	0.0375579050487536	10	0.00375579050487536	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.6	0.00664635022782099	0.00918086645245505	10	0.000918086645245505	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.6	0.00664635022782099	0.00918086645245505	10	0.000918086645245505	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	d5x10.6	0.00664635022782099	0.00918086645245505	10	0.000918086645245505	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	dControl	0.0155500438860228	0.0153162752253867	5	0.00306325504507734	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	dControl	0.0155500438860228	0.0153162752253867	5	0.00306325504507734	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	A	dControl	0.0155500438860228	0.0153162752253867	5	0.00306325504507734	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	B	d5x10.3	0.00341755349173742	0.00755200974102055	10	0.000755200974102055	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	B	d5x10.3	0.00341755349173742	0.00755200974102055	10	0.000755200974102055	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	B	d5x10.3	0.00341755349173742	0.00755200974102055	10	0.000755200974102055	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	B	d5x10.4	0.00480658636952192	0.00800704376521901	9	0.000889671529468779	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	B	d5x10.4	0.00480658636952192	0.00800704376521901	9	0.000889671529468779	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	B	d5x10.4	0.00480658636952192	0.00800704376521901	9	0.000889671529468779	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	B	d5x10.5	0.00312356340348968	0.00354653215587337	10	0.000354653215587337	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	B	d5x10.5	0.00312356340348968	0.00354653215587337	10	0.000354653215587337	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	B	d5x10.5	0.00312356340348968	0.00354653215587337	10	0.000354653215587337	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	B	d5x10.6	0.00528692289049634	0.00448875507544717	10	0.000448875507544717	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T22	B	d5x10.6	0.00528692289049634	0.00448875507544717	10	0.000448875507544717	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
